epoch,reward,quantile,trajectories
66,-293.21600835839973,0.8,1000
67,-351.76199171389095,0.8,1000
68,-312.35765168012176,0.8,1000
69,-360.76995236848745,0.8,1000
70,-321.9017717581236,0.8,1000
71,-343.9548536953524,0.8,1000
72,-355.8810834866092,0.8,1000
73,-427.82593010626994,0.8,1000
74,-378.632534241777,0.8,1000
75,-389.2722886077018,0.8,1000
76,-360.70725507688184,0.8,1000
77,-361.9153149273373,0.8,1000
78,-431.5979428216409,0.8,1000
79,-422.68421322909074,0.8,1000
80,-427.03763292600934,0.8,1000
81,-384.06243688339475,0.8,1000
82,-404.077535003529,0.8,1000
83,-280.9638221097503,0.8,1000
84,-362.5901075821082,0.8,1000
85,-377.99633338875714,0.8,1000
86,-400.8371269475785,0.8,1000
87,-421.7313976225201,0.8,1000
88,-413.1248784990462,0.8,1000
89,-438.6985847638844,0.8,1000
90,-503.4796810970982,0.8,1000
91,-428.3665885835096,0.8,1000
92,-392.8168630348014,0.8,1000
93,-431.71240143467503,0.8,1000
94,-431.84012163061925,0.8,1000
95,-484.3365127750003,0.8,1000
96,-457.1280105034573,0.8,1000
97,-447.6125410698029,0.8,1000
98,-530.4591578340803,0.8,1000
99,-499.5589985586214,0.8,1000
0,-1421.27399084772,0.9,30
1,-1325.3875943715145,0.9,30
2,-1280.011984341531,0.9,30
3,-1257.050576540912,0.9,30
4,-1274.6071360495143,0.9,30
5,-1192.853318168098,0.9,30
6,-1270.9957022602441,0.9,30
7,-1204.5026274461106,0.9,30
8,-1244.1581028264065,0.9,30
9,-1287.2551789207987,0.9,30
10,-1248.5678673081525,0.9,30
11,-1199.5909032980649,0.9,30
12,-1153.7313027094924,0.9,30
13,-1190.7252051646565,0.9,30
14,-1184.287077510675,0.9,30
15,-1121.883424714448,0.9,30
16,-1078.823640738724,0.9,30
17,-1120.8102317508165,0.9,30
18,-1065.5343237806217,0.9,30
19,-1042.941642580541,0.9,30
20,-1021.5728574214098,0.9,30
21,-1049.6848905243976,0.9,30
22,-1010.7886530918499,0.9,30
23,-1084.499231999543,0.9,30
24,-987.9052051582713,0.9,30
25,-982.9527674027285,0.9,30
26,-1087.8934994940082,0.9,30
27,-1007.167334042003,0.9,30
28,-951.1722047726615,0.9,30
29,-988.1812179072667,0.9,30
30,-1006.7526741792694,0.9,30
31,-1063.6946058948406,0.9,30
32,-1006.2690223006659,0.9,30
33,-1003.4904443120565,0.9,30
34,-1006.222432951973,0.9,30
35,-1058.3878393607017,0.9,30
36,-1028.8108192703457,0.9,30
37,-1003.4614360080175,0.9,30
38,-940.6514936219336,0.9,30
39,-972.0052167184408,0.9,30
40,-937.7094212562979,0.9,30
41,-932.7674080099036,0.9,30
42,-913.0999675117107,0.9,30
43,-998.6064631954838,0.9,30
44,-1027.108780271131,0.9,30
45,-959.1247988580311,0.9,30
46,-941.5938873868747,0.9,30
47,-1023.0149744392561,0.9,30
48,-961.9819530880584,0.9,30
49,-870.0499547441984,0.9,30
50,-1052.3759425708583,0.9,30
51,-1005.4448928782679,0.9,30
52,-988.1007259519337,0.9,30
53,-956.3865364168945,0.9,30
54,-1011.5208168515228,0.9,30
55,-1041.9389424969563,0.9,30
56,-1039.1361729223354,0.9,30
57,-1032.364195704466,0.9,30
58,-1092.8201427950996,0.9,30
59,-1041.0027226722889,0.9,30
60,-971.877172592804,0.9,30
61,-937.2812776104,0.9,30
62,-950.7914174086477,0.9,30
63,-931.3615338858151,0.9,30
64,-891.3264028307699,0.9,30
65,-931.3631241482442,0.9,30
66,-959.135654880304,0.9,30
67,-872.9314545306405,0.9,30
68,-859.5890034871244,0.9,30
69,-853.7603871388981,0.9,30
70,-891.786776379995,0.9,30
71,-932.9235074350389,0.9,30
72,-935.4835175385483,0.9,30
73,-872.5219931093529,0.9,30
74,-910.7613613283304,0.9,30
75,-876.1558014937838,0.9,30
76,-869.3476674851033,0.9,30
77,-860.6484773537294,0.9,30
78,-894.3028100816485,0.9,30
79,-903.3583940472691,0.9,30
80,-911.5606082285929,0.9,30
81,-870.1783102058627,0.9,30
82,-844.6853362559091,0.9,30
83,-803.322196553084,0.9,30
84,-803.9501547289387,0.9,30
85,-860.3901247146234,0.9,30
86,-907.0910207156335,0.9,30
87,-879.7433037747395,0.9,30
88,-794.7027661596304,0.9,30
89,-857.6992276365977,0.9,30
90,-833.3000589956703,0.9,30
91,-781.0435124914085,0.9,30
92,-808.3650204319508,0.9,30
93,-845.0800963207553,0.9,30
94,-792.212756081901,0.9,30
95,-805.2436371883348,0.9,30
96,-843.016638390219,0.9,30
97,-822.2003353775232,0.9,30
98,-779.6075346706206,0.9,30
99,-774.5555969990002,0.9,30
0,-1226.636448390768,0.9,100
1,-1130.9456994699342,0.9,100
2,-1279.8923637016153,0.9,100
3,-1233.441751427048,0.9,100
4,-1184.1892098058279,0.9,100
5,-1119.0969268153794,0.9,100
6,-1169.1115954777765,0.9,100
7,-1109.224693912527,0.9,100
8,-1108.7615779921077,0.9,100
9,-1055.5876291919437,0.9,100
10,-1067.1246742676667,0.9,100
11,-1114.3274523914026,0.9,100
12,-1088.404879624727,0.9,100
13,-1054.8626503900234,0.9,100
14,-1081.68289476007,0.9,100
15,-1082.9469214713208,0.9,100
16,-1049.6614848351196,0.9,100
17,-1067.5238273405764,0.9,100
18,-1024.1033215711818,0.9,100
19,-1026.0846646721307,0.9,100
20,-987.1175413742645,0.9,100
21,-1002.7912443623198,0.9,100
22,-992.2409585092837,0.9,100
23,-1007.2091767911218,0.9,100
24,-966.514844518567,0.9,100
25,-962.2568648911073,0.9,100
26,-901.666488789094,0.9,100
27,-937.3608167007379,0.9,100
28,-1032.627928153244,0.9,100
29,-981.4621413862261,0.9,100
30,-940.9765432335496,0.9,100
31,-891.8796762219202,0.9,100
32,-926.3588737843746,0.9,100
33,-953.1557079151954,0.9,100
34,-925.4144862423253,0.9,100
35,-883.7047814769016,0.9,100
36,-702.6983039054945,0.9,100
37,-841.5456044624252,0.9,100
38,-906.197507942193,0.9,100
39,-846.4213353636857,0.9,100
40,-790.1768863318727,0.9,100
41,-871.2469121572543,0.9,100
42,-752.7699976918402,0.9,100
43,-831.7811179388111,0.9,100
44,-817.4890888359315,0.9,100
45,-738.8380326644171,0.9,100
46,-866.1385600055937,0.9,100
47,-948.7597473634241,0.9,100
48,-743.753379067365,0.9,100
49,-857.1875448638464,0.9,100
50,-839.3476468731019,0.9,100
51,-888.6880242351268,0.9,100
52,-838.083780394419,0.9,100
53,-825.4899342212517,0.9,100
54,-774.2315260195682,0.9,100
55,-818.5958896371952,0.9,100
56,-847.1903036672182,0.9,100
57,-895.3021448714588,0.9,100
58,-924.9555163176603,0.9,100
59,-865.032348970751,0.9,100
60,-725.4287080137478,0.9,100
61,-792.6802632879476,0.9,100
62,-849.2289916912475,0.9,100
63,-857.0492990021568,0.9,100
64,-750.4997297427483,0.9,100
65,-810.8676920299797,0.9,100
66,-774.6655053252191,0.9,100
67,-856.2737559831734,0.9,100
68,-819.338697866242,0.9,100
69,-763.2552275808106,0.9,100
70,-733.7309440381068,0.9,100
71,-787.1075684268442,0.9,100
72,-737.1159784436583,0.9,100
73,-828.2958977377943,0.9,100
74,-601.5450904119097,0.9,100
75,-803.9427586522993,0.9,100
76,-810.3786431366814,0.9,100
77,-777.0290547671699,0.9,100
78,-586.109058179088,0.9,100
79,-728.5047608166402,0.9,100
80,-670.4824351572378,0.9,100
81,-664.9359484190355,0.9,100
82,-751.6966816951259,0.9,100
83,-725.6028142628504,0.9,100
84,-762.2248322376695,0.9,100
85,-830.1999152107893,0.9,100
86,-711.1894362160493,0.9,100
87,-720.0002986160332,0.9,100
88,-691.477954980673,0.9,100
89,-625.8214693999583,0.9,100
90,-726.7240209603069,0.9,100
91,-609.334799199442,0.9,100
92,-679.0564197098417,0.9,100
93,-612.152744643501,0.9,100
94,-633.5281773494539,0.9,100
95,-678.7570980170186,0.9,100
96,-596.8631142452201,0.9,100
97,-720.2162959495079,0.9,100
98,-647.0173396698995,0.9,100
99,-721.1470131828637,0.9,100
0,-1175.855882408733,0.9,300
1,-1185.6712962860706,0.9,300
2,-1193.444928098553,0.9,300
3,-1143.6636594548556,0.9,300
4,-1118.652161416927,0.9,300
5,-1155.777431519978,0.9,300
6,-1101.788746496297,0.9,300
7,-1053.5265558826818,0.9,300
8,-1047.2280152824046,0.9,300
9,-1063.1376498293293,0.9,300
10,-1081.547882121925,0.9,300
11,-1041.0192258817667,0.9,300
12,-1024.360186600161,0.9,300
13,-992.2971348395236,0.9,300
14,-995.0699326780926,0.9,300
15,-988.711651959577,0.9,300
16,-965.6269652740608,0.9,300
17,-941.0181627520141,0.9,300
18,-995.2416492675128,0.9,300
19,-990.7975400425784,0.9,300
20,-972.8865887289384,0.9,300
21,-882.2874313603476,0.9,300
22,-908.270841887686,0.9,300
23,-953.1478685999247,0.9,300
24,-932.682728900338,0.9,300
25,-965.1670024994768,0.9,300
26,-946.2300214836077,0.9,300
27,-866.4005436656159,0.9,300
28,-947.3303668660058,0.9,300
29,-795.2145683041663,0.9,300
30,-887.8386579160513,0.9,300
31,-926.5412214338093,0.9,300
32,-814.9804157740882,0.9,300
33,-892.1592323826692,0.9,300
34,-781.0454831096737,0.9,300
35,-912.8281389465544,0.9,300
36,-828.3268130311403,0.9,300
37,-759.1083285433258,0.9,300
38,-792.3993476016773,0.9,300
39,-844.1848394353241,0.9,300
40,-827.5462585109798,0.9,300
41,-708.7082040674183,0.9,300
42,-722.1797064786027,0.9,300
43,-747.6509847779181,0.9,300
44,-795.8723008194675,0.9,300
45,-649.6697610305589,0.9,300
46,-639.9740620624077,0.9,300
47,-722.0480716217477,0.9,300
48,-704.1832350270878,0.9,300
49,-521.9446072113604,0.9,300
50,-632.9981246030819,0.9,300
51,-429.39278332790855,0.9,300
52,-482.56308149177397,0.9,300
53,-387.71122756237924,0.9,300
54,-312.44044517543324,0.9,300
55,-397.9627273697165,0.9,300
56,-284.29045466690843,0.9,300
57,-282.1249593566838,0.9,300
58,-294.62323641843216,0.9,300
59,-292.2934541940365,0.9,300
60,-430.6060078772495,0.9,300
61,-347.10522975203605,0.9,300
62,-430.5926072404308,0.9,300
63,-481.744296994258,0.9,300
64,-409.0215814840194,0.9,300
65,-443.57846563907975,0.9,300
66,-392.4651749742843,0.9,300
67,-260.7992457557797,0.9,300
68,-426.5104669876283,0.9,300
69,-288.47338477993156,0.9,300
70,-296.05133122722896,0.9,300
71,-343.5404883482717,0.9,300
72,-362.9647339826121,0.9,300
73,-333.0395678768312,0.9,300
74,-300.92682123206686,0.9,300
75,-296.1314173660302,0.9,300
76,-288.66647083752594,0.9,300
77,-350.66885101482296,0.9,300
78,-324.5104623148483,0.9,300
79,-346.65601367544053,0.9,300
80,-271.68546442896763,0.9,300
81,-365.4491550608238,0.9,300
82,-395.8112398211439,0.9,300
83,-336.382829277396,0.9,300
84,-332.65620950901103,0.9,300
85,-280.0228890667195,0.9,300
86,-397.2027692895241,0.9,300
87,-317.9602914593364,0.9,300
88,-350.1750729974516,0.9,300
89,-307.2600771736805,0.9,300
90,-343.36401867166285,0.9,300
91,-383.1555889233733,0.9,300
92,-342.52122269647657,0.9,300
93,-304.2987638813922,0.9,300
94,-317.22944440549816,0.9,300
95,-302.4986173652877,0.9,300
96,-325.2242323798986,0.9,300
97,-336.49084911500523,0.9,300
98,-370.53536385364094,0.9,300
99,-391.95653212396394,0.9,300
0,-1324.4138095980588,0.9,1000
1,-1315.9230397938775,0.9,1000
2,-1269.3027904223939,0.9,1000
3,-1256.6963556060152,0.9,1000
4,-1248.5315468725717,0.9,1000
5,-1229.4506279683474,0.9,1000
6,-1117.8074779082876,0.9,1000
7,-1130.6072864187317,0.9,1000
8,-1112.7438863520986,0.9,1000
9,-1186.2328638297547,0.9,1000
10,-1081.15588852357,0.9,1000
11,-1062.6646054234368,0.9,1000
12,-1117.5967752398503,0.9,1000
13,-1059.368660833009,0.9,1000
14,-1047.6782879230982,0.9,1000
15,-1002.1004198719585,0.9,1000
16,-948.9311403118653,0.9,1000
17,-991.0103510198527,0.9,1000
18,-949.2823485639191,0.9,1000
19,-911.3133465018931,0.9,1000
20,-974.1133222437886,0.9,1000
21,-929.2133932701827,0.9,1000
22,-920.2137027791376,0.9,1000
23,-849.3107697778562,0.9,1000
24,-836.5198263710554,0.9,1000
25,-778.8069932941518,0.9,1000
26,-703.0651232307445,0.9,1000
27,-722.3021006022137,0.9,1000
28,-653.7480578182643,0.9,1000
29,-607.5487632138286,0.9,1000
30,-614.1604347999418,0.9,1000
31,-578.2282353189175,0.9,1000
32,-400.7557325743507,0.9,1000
33,-356.948793245242,0.9,1000
34,-411.30965138131415,0.9,1000
35,-391.03222618904874,0.9,1000
36,-343.2495582770162,0.9,1000
37,-288.49900767332184,0.9,1000
38,-273.5186956189059,0.9,1000
39,-293.69091875322266,0.9,1000
40,-299.5080148890372,0.9,1000
41,-272.39424664159304,0.9,1000
42,-337.4019299099587,0.9,1000
43,-296.4631916734753,0.9,1000
44,-285.7937487919886,0.9,1000
45,-249.5937214385875,0.9,1000
46,-284.9333877708457,0.9,1000
47,-316.42141285208845,0.9,1000
48,-310.784131792747,0.9,1000
49,-314.8401344398242,0.9,1000
50,-339.9487320613579,0.9,1000
51,-329.58301229988405,0.9,1000
52,-327.32766131924217,0.9,1000
53,-294.4061748716499,0.9,1000
54,-356.31081221479405,0.9,1000
55,-293.43002237641645,0.9,1000
56,-284.18866949814856,0.9,1000
57,-343.0690678708033,0.9,1000
58,-325.66764611315057,0.9,1000
59,-344.2514920207384,0.9,1000
60,-340.47040771289517,0.9,1000
61,-348.3939468327255,0.9,1000
62,-337.98554919887334,0.9,1000
63,-403.04702859071045,0.9,1000
64,-312.52669363383177,0.9,1000
65,-282.9375098196562,0.9,1000
66,-361.2866265859104,0.9,1000
67,-355.59374201796925,0.9,1000
68,-326.4196309438067,0.9,1000
69,-341.90035427201457,0.9,1000
70,-403.65413130809225,0.9,1000
71,-338.6222333730444,0.9,1000
72,-352.9731315807601,0.9,1000
73,-343.24855171288914,0.9,1000
74,-370.8848560092275,0.9,1000
75,-319.3260481153646,0.9,1000
76,-363.3215205913709,0.9,1000
77,-343.71132299301144,0.9,1000
78,-440.38508312243874,0.9,1000
79,-347.583424671405,0.9,1000
80,-363.76096433689463,0.9,1000
81,-401.79231753759535,0.9,1000
82,-389.194620211334,0.9,1000
83,-416.6792916690119,0.9,1000
84,-414.9293290499231,0.9,1000
85,-352.35062839763845,0.9,1000
86,-379.5202182699008,0.9,1000
87,-367.4281274917261,0.9,1000
88,-413.06987598960325,0.9,1000
89,-422.7625828556161,0.9,1000
90,-435.35159994372515,0.9,1000
91,-416.6476168143236,0.9,1000
92,-349.37914253642174,0.9,1000
93,-503.78240419457654,0.9,1000
94,-544.5302866522235,0.9,1000
95,-432.00496305286947,0.9,1000
96,-427.03089279617126,0.9,1000
97,-448.9760594606609,0.9,1000
98,-446.2508403071308,0.9,1000
99,-519.9796883008719,0.9,1000
