epoch,reward,delivered,quantile,trajectories
15,-126.03,33,0.2,3000
16,-105.26,46,0.2,3000
17,-93.44,49,0.2,3000
18,-83.02,58,0.2,3000
19,-73.7,64,0.2,3000
20,-64.46,68,0.2,3000
21,-50.75,92,0.2,3000
22,-34.43,99,0.2,3000
23,-26.46,99,0.2,3000
24,-19.37,99,0.2,3000
25,-10.92,100,0.2,3000
26,-6.1,100,0.2,3000
27,-4.44,100,0.2,3000
28,-1.17,100,0.2,3000
29,2.09,100,0.2,3000
30,2.81,100,0.2,3000
31,4.2,100,0.2,3000
32,5.22,100,0.2,3000
33,5.52,100,0.2,3000
34,5.66,100,0.2,3000
35,3.28,100,0.2,3000
36,2.72,100,0.2,3000
37,-11.2,99,0.2,3000
38,2.52,100,0.2,3000
39,-4.54,100,0.2,3000
40,-0.94,100,0.2,3000
41,-3.94,100,0.2,3000
42,-7.95,99,0.2,3000
43,-1.47,100,0.2,3000
44,0.47,100,0.2,3000
45,3.9,100,0.2,3000
46,-1.1,100,0.2,3000
47,-3.34,100,0.2,3000
48,-1.89,100,0.2,3000
49,-5.71,100,0.2,3000
50,-6.89,99,0.2,3000
51,-31.55,96,0.2,3000
52,1.08,100,0.2,3000
53,3.77,100,0.2,3000
54,-0.49,100,0.2,3000
55,-21.81,96,0.2,3000
56,3.13,100,0.2,3000
57,5.63,100,0.2,3000
58,-39.4,95,0.2,3000
59,4.09,100,0.2,3000
60,2.03,100,0.2,3000
61,-1.65,100,0.2,3000
62,-42.65,94,0.2,3000
63,4.05,100,0.2,3000
64,-14.88,99,0.2,3000
65,-6.47,99,0.2,3000
66,-28.73,96,0.2,3000
67,1.69,100,0.2,3000
68,5.81,100,0.2,3000
69,-0.91,100,0.2,3000
70,-25.84,97,0.2,3000
71,4.67,100,0.2,3000
72,4.35,100,0.2,3000
73,-40.67,95,0.2,3000
74,1.1,100,0.2,3000
75,4.24,100,0.2,3000
76,-3.22,100,0.2,3000
77,-32.82,94,0.2,3000
78,3.95,100,0.2,3000
79,3.32,100,0.2,3000
80,-13.22,97,0.2,3000
81,3.51,100,0.2,3000
82,2.4,100,0.2,3000
83,-28.84,96,0.2,3000
84,4.12,100,0.2,3000
85,6.02,100,0.2,3000
86,-2.31,100,0.2,3000
87,-23.49,98,0.2,3000
88,3.75,100,0.2,3000
89,5.39,100,0.2,3000
90,0.99,100,0.2,3000
91,-28.57,97,0.2,3000
92,5.26,100,0.2,3000
93,0.25,100,0.2,3000
94,-5.62,99,0.2,3000
95,-1.31,100,0.2,3000
96,-19.55,97,0.2,3000
97,5.56,100,0.2,3000
98,7.18,100,0.2,3000
99,-7.13,100,0.2,3000
0,-387.19,1,0.3,30
1,-378.89,1,0.3,30
2,-377.92,0,0.3,30
3,-331.95,5,0.3,30
4,-321.37,1,0.3,30
5,-296.92,0,0.3,30
6,-297.91,0,0.3,30
7,-302.67,4,0.3,30
8,-282.29,8,0.3,30
9,-316.74,11,0.3,30
10,-310.49,6,0.3,30
11,-293.94,8,0.3,30
12,-309.37,7,0.3,30
13,-306.2,10,0.3,30
14,-270.37,10,0.3,30
15,-304.0,11,0.3,30
16,-277.51,14,0.3,30
17,-315.73,0,0.3,30
18,-316.45,1,0.3,30
19,-270.91,9,0.3,30
20,-295.73,9,0.3,30
21,-287.04,6,0.3,30
22,-295.87,7,0.3,30
23,-303.46,1,0.3,30
24,-282.05,3,0.3,30
25,-246.61,0,0.3,30
26,-253.54,0,0.3,30
27,-268.45,1,0.3,30
28,-238.75,1,0.3,30
29,-281.62,0,0.3,30
30,-272.88,1,0.3,30
31,-259.93,1,0.3,30
32,-285.68,1,0.3,30
33,-290.5,1,0.3,30
34,-275.84,1,0.3,30
35,-265.89,3,0.3,30
36,-246.95,4,0.3,30
37,-269.29,0,0.3,30
38,-251.67,3,0.3,30
39,-243.8,2,0.3,30
40,-255.43,0,0.3,30
41,-292.24,0,0.3,30
42,-250.93,1,0.3,30
43,-253.09,0,0.3,30
44,-247.15,0,0.3,30
45,-236.62,0,0.3,30
46,-283.09,2,0.3,30
47,-266.86,0,0.3,30
48,-291.07,0,0.3,30
49,-263.35,0,0.3,30
50,-275.77,0,0.3,30
51,-272.35,0,0.3,30
52,-270.37,0,0.3,30
53,-248.03,2,0.3,30
54,-276.4,1,0.3,30
55,-277.96,3,0.3,30
56,-281.46,9,0.3,30
57,-260.07,14,0.3,30
58,-256.51,14,0.3,30
59,-240.14,4,0.3,30
60,-283.12,5,0.3,30
61,-273.27,8,0.3,30
62,-262.19,13,0.3,30
63,-253.51,8,0.3,30
64,-227.95,9,0.3,30
65,-261.1,14,0.3,30
66,-245.13,8,0.3,30
67,-295.9,6,0.3,30
68,-308.79,6,0.3,30
69,-320.45,7,0.3,30
70,-331.0,7,0.3,30
71,-352.53,12,0.3,30
72,-325.05,12,0.3,30
73,-316.64,12,0.3,30
74,-328.09,9,0.3,30
75,-325.53,9,0.3,30
76,-328.88,5,0.3,30
77,-330.35,4,0.3,30
78,-299.71,12,0.3,30
79,-317.55,7,0.3,30
80,-314.31,11,0.3,30
81,-342.46,5,0.3,30
82,-291.3,9,0.3,30
83,-292.83,4,0.3,30
84,-253.95,10,0.3,30
85,-274.73,6,0.3,30
86,-285.15,10,0.3,30
87,-287.72,10,0.3,30
88,-307.91,3,0.3,30
89,-324.3,2,0.3,30
90,-308.69,2,0.3,30
91,-319.6,0,0.3,30
92,-308.76,1,0.3,30
93,-323.29,0,0.3,30
94,-300.04,6,0.3,30
95,-301.8,1,0.3,30
96,-314.11,0,0.3,30
97,-325.2,1,0.3,30
98,-345.75,1,0.3,30
99,-313.57,0,0.3,30
0,-384.31,0,0.3,100
1,-345.16,0,0.3,100
2,-313.3,0,0.3,100
3,-287.47,0,0.3,100
4,-254.31,1,0.3,100
5,-268.57,0,0.3,100
6,-234.91,0,0.3,100
7,-217.0,0,0.3,100
8,-221.41,0,0.3,100
9,-195.85,0,0.3,100
10,-189.19,0,0.3,100
11,-190.36,0,0.3,100
12,-178.76,1,0.3,100
13,-160.84,0,0.3,100
14,-157.42,0,0.3,100
15,-155.35,0,0.3,100
16,-144.37,0,0.3,100
17,-157.96,0,0.3,100
18,-156.61,0,0.3,100
19,-143.96,1,0.3,100
20,-140.59,0,0.3,100
21,-142.29,1,0.3,100
22,-150.67,0,0.3,100
23,-145.61,1,0.3,100
24,-151.84,0,0.3,100
25,-171.8,1,0.3,100
26,-149.32,0,0.3,100
27,-155.08,0,0.3,100
28,-140.86,0,0.3,100
29,-174.15,1,0.3,100
30,-174.97,0,0.3,100
31,-166.42,0,0.3,100
32,-161.4,2,0.3,100
33,-178.05,1,0.3,100
34,-138.25,6,0.3,100
35,-164.04,10,0.3,100
36,-141.21,11,0.3,100
37,-136.26,9,0.3,100
38,-154.84,6,0.3,100
39,-176.7,9,0.3,100
40,-125.52,16,0.3,100
41,-118.77,17,0.3,100
42,-114.41,22,0.3,100
43,-135.41,23,0.3,100
44,-146.01,23,0.3,100
45,-122.28,27,0.3,100
46,-154.27,16,0.3,100
47,-136.49,23,0.3,100
48,-131.05,30,0.3,100
49,-181.98,17,0.3,100
50,-157.1,25,0.3,100
51,-153.26,24,0.3,100
52,-149.12,26,0.3,100
53,-160.3,31,0.3,100
54,-154.2,25,0.3,100
55,-151.38,24,0.3,100
56,-150.93,30,0.3,100
57,-157.45,19,0.3,100
58,-133.73,31,0.3,100
59,-127.34,23,0.3,100
60,-154.14,22,0.3,100
61,-166.19,22,0.3,100
62,-128.86,26,0.3,100
63,-130.37,26,0.3,100
64,-141.65,25,0.3,100
65,-164.62,23,0.3,100
66,-146.52,25,0.3,100
67,-143.18,22,0.3,100
68,-140.82,27,0.3,100
69,-133.24,33,0.3,100
70,-140.16,27,0.3,100
71,-136.84,19,0.3,100
72,-141.05,19,0.3,100
73,-142.88,35,0.3,100
74,-134.41,34,0.3,100
75,-159.51,26,0.3,100
76,-122.66,40,0.3,100
77,-171.8,32,0.3,100
78,-125.77,30,0.3,100
79,-179.03,34,0.3,100
80,-163.39,26,0.3,100
81,-161.59,29,0.3,100
82,-127.59,42,0.3,100
83,-108.97,44,0.3,100
84,-130.77,35,0.3,100
85,-124.89,35,0.3,100
86,-102.78,50,0.3,100
87,-121.95,40,0.3,100
88,-116.94,41,0.3,100
89,-141.75,38,0.3,100
90,-130.88,42,0.3,100
91,-94.77,54,0.3,100
92,-148.64,37,0.3,100
93,-138.35,38,0.3,100
94,-151.78,42,0.3,100
95,-135.73,39,0.3,100
96,-145.92,42,0.3,100
97,-116.42,53,0.3,100
98,-120.73,46,0.3,100
99,-129.89,42,0.3,100
0,-377.71,1,0.3,300
1,-350.82,4,0.3,300
2,-320.84,1,0.3,300
3,-299.86,6,0.3,300
4,-263.64,6,0.3,300
5,-235.58,6,0.3,300
6,-211.15,8,0.3,300
7,-198.36,8,0.3,300
8,-169.74,11,0.3,300
9,-162.03,6,0.3,300
10,-155.21,4,0.3,300
11,-127.21,12,0.3,300
12,-124.04,9,0.3,300
13,-114.04,11,0.3,300
14,-101.88,15,0.3,300
15,-101.64,9,0.3,300
16,-103.08,10,0.3,300
17,-308.04,23,0.3,300
18,-299.97,20,0.3,300
19,-291.03,18,0.3,300
20,-250.52,22,0.3,300
21,-245.47,19,0.3,300
22,-196.57,29,0.3,300
23,-174.86,29,0.3,300
24,-165.71,27,0.3,300
25,-144.21,30,0.3,300
26,-112.41,37,0.3,300
27,-112.77,33,0.3,300
28,-87.67,40,0.3,300
29,-88.91,29,0.3,300
30,-98.15,27,0.3,300
31,-289.03,29,0.3,300
32,-242.93,35,0.3,300
33,-197.09,45,0.3,300
34,-173.64,45,0.3,300
35,-154.58,48,0.3,300
36,-132.65,52,0.3,300
37,-123.78,41,0.3,300
38,-103.65,48,0.3,300
39,-96.98,52,0.3,300
40,-78.57,53,0.3,300
41,-82.62,57,0.3,300
42,-196.66,54,0.3,300
43,-159.31,69,0.3,300
44,-156.12,60,0.3,300
45,-95.75,79,0.3,300
46,-95.12,83,0.3,300
47,-92.88,84,0.3,300
48,-80.15,85,0.3,300
49,-74.27,86,0.3,300
50,-72.47,85,0.3,300
51,-73.78,85,0.3,300
52,-67.72,85,0.3,300
53,-50.24,90,0.3,300
54,-56.63,86,0.3,300
55,-75.49,83,0.3,300
56,-89.44,79,0.3,300
57,-66.57,86,0.3,300
58,-54.73,90,0.3,300
59,-44.72,89,0.3,300
60,-52.08,87,0.3,300
61,-37.98,92,0.3,300
62,-37.34,93,0.3,300
63,-35.07,93,0.3,300
64,-29.94,94,0.3,300
65,-42.69,92,0.3,300
66,-48.47,89,0.3,300
67,-36.98,92,0.3,300
68,-42.12,89,0.3,300
69,-36.82,95,0.3,300
70,-41.55,91,0.3,300
71,-21.17,95,0.3,300
72,-18.05,97,0.3,300
73,-16.57,97,0.3,300
74,-30.23,93,0.3,300
75,-33.45,92,0.3,300
76,-54.39,88,0.3,300
77,-37.04,94,0.3,300
78,-26.72,94,0.3,300
79,-30.63,95,0.3,300
80,-25.73,96,0.3,300
81,-53.01,89,0.3,300
82,-13.94,98,0.3,300
83,-21.63,99,0.3,300
84,-21.94,97,0.3,300
85,-33.11,95,0.3,300
86,-12.76,100,0.3,300
87,-14.98,100,0.3,300
88,-27.97,97,0.3,300
89,-17.98,98,0.3,300
90,-28.95,95,0.3,300
91,-0.3,100,0.3,300
92,-11.05,99,0.3,300
93,-14.74,98,0.3,300
94,-9.71,99,0.3,300
95,-7.11,100,0.3,300
96,-19.53,100,0.3,300
97,-19.92,99,0.3,300
98,-17.24,99,0.3,300
99,-19.19,98,0.3,300
0,-366.22,0,0.3,1000
1,-337.65,4,0.3,1000
2,-322.5,2,0.3,1000
3,-293.84,4,0.3,1000
4,-266.8,4,0.3,1000
5,-252.0,5,0.3,1000
6,-208.27,11,0.3,1000
7,-197.87,14,0.3,1000
8,-176.21,16,0.3,1000
9,-158.04,19,0.3,1000
10,-126.96,29,0.3,1000
11,-110.26,44,0.3,1000
12,-88.98,55,0.3,1000
13,-77.77,50,0.3,1000
14,-67.58,60,0.3,1000
15,-135.9,71,0.3,1000
16,-111.98,80,0.3,1000
17,-129.81,76,0.3,1000
18,-125.42,71,0.3,1000
19,-88.82,84,0.3,1000
20,-78.28,87,0.3,1000
21,-42.91,95,0.3,1000
22,-34.26,94,0.3,1000
23,-38.45,92,0.3,1000
24,-44.42,91,0.3,1000
25,-22.29,94,0.3,1000
26,-18.9,94,0.3,1000
27,-8.09,97,0.3,1000
28,-21.95,94,0.3,1000
29,-32.61,93,0.3,1000
30,-30.38,92,0.3,1000
31,-48.0,89,0.3,1000
32,-31.4,92,0.3,1000
33,-58.02,87,0.3,1000
34,-62.95,87,0.3,1000
35,-53.31,89,0.3,1000
36,-33.7,92,0.3,1000
37,-35.37,92,0.3,1000
38,-45.57,91,0.3,1000
39,-62.87,85,0.3,1000
40,-44.09,90,0.3,1000
41,-30.09,95,0.3,1000
42,-34.66,91,0.3,1000
43,-33.18,93,0.3,1000
44,-42.29,91,0.3,1000
45,-61.19,86,0.3,1000
46,-25.24,96,0.3,1000
47,-47.63,91,0.3,1000
48,-57.22,89,0.3,1000
49,-32.46,92,0.3,1000
50,-44.38,92,0.3,1000
51,-43.06,89,0.3,1000
52,-26.33,94,0.3,1000
53,-37.42,92,0.3,1000
54,-45.2,93,0.3,1000
55,-58.83,88,0.3,1000
56,-61.87,85,0.3,1000
57,-47.19,91,0.3,1000
58,-56.25,87,0.3,1000
59,-22.65,95,0.3,1000
60,-36.58,92,0.3,1000
61,-31.11,93,0.3,1000
62,-48.91,89,0.3,1000
63,-61.93,90,0.3,1000
64,-30.18,93,0.3,1000
65,-35.38,93,0.3,1000
66,-53.78,90,0.3,1000
67,-34.39,91,0.3,1000
68,-47.62,89,0.3,1000
69,-22.39,96,0.3,1000
70,-62.67,85,0.3,1000
71,-55.88,85,0.3,1000
72,-53.22,88,0.3,1000
73,-68.45,88,0.3,1000
74,-44.72,91,0.3,1000
75,-61.41,88,0.3,1000
76,-52.72,93,0.3,1000
77,-39.45,91,0.3,1000
78,-22.65,95,0.3,1000
79,-78.3,85,0.3,1000
80,-35.51,92,0.3,1000
81,-45.38,92,0.3,1000
82,-30.65,94,0.3,1000
83,-51.1,92,0.3,1000
84,-49.72,88,0.3,1000
85,-48.33,90,0.3,1000
86,-67.4,86,0.3,1000
87,-41.93,92,0.3,1000
88,-29.01,93,0.3,1000
89,-63.62,87,0.3,1000
90,-36.73,90,0.3,1000
91,-47.77,89,0.3,1000
92,-66.71,87,0.3,1000
93,-35.26,92,0.3,1000
94,-45.76,89,0.3,1000
95,-42.07,92,0.3,1000
96,-29.29,95,0.3,1000
97,-60.83,91,0.3,1000
98,-41.14,92,0.3,1000
99,-46.08,89,0.3,1000
0,-365.37,1,0.3,3000
1,-341.32,4,0.3,3000
2,-309.8,7,0.3,3000
3,-296.29,0,0.3,3000
4,-267.03,8,0.3,3000
5,-244.31,10,0.3,3000
6,-219.69,12,0.3,3000
7,-200.54,20,0.3,3000
8,-174.24,27,0.3,3000
9,-135.17,41,0.3,3000
10,-123.07,44,0.3,3000
11,-99.29,51,0.3,3000
12,-96.12,60,0.3,3000
13,-74.72,70,0.3,3000
14,-55.37,86,0.3,3000
15,-39.69,99,0.3,3000
16,-26.04,99,0.3,3000
17,-17.43,100,0.3,3000
18,-8.43,100,0.3,3000
19,-3.7,100,0.3,3000
20,-0.36,100,0.3,3000
21,2.59,100,0.3,3000
22,4.62,100,0.3,3000
23,4.35,100,0.3,3000
24,2.24,100,0.3,3000
25,-4.66,100,0.3,3000
26,1.89,100,0.3,3000
27,-21.92,96,0.3,3000
28,-8.22,100,0.3,3000
29,-17.89,99,0.3,3000
30,-3.0,100,0.3,3000
31,-41.79,94,0.3,3000
32,-19.74,97,0.3,3000
33,-20.21,97,0.3,3000
34,-22.58,95,0.3,3000
35,-26.07,97,0.3,3000
36,-24.79,98,0.3,3000
37,-11.83,100,0.3,3000
38,-25.65,98,0.3,3000
39,-28.78,95,0.3,3000
40,-47.3,93,0.3,3000
41,2.48,100,0.3,3000
42,7.2,100,0.3,3000
43,-26.41,99,0.3,3000
44,-17.31,98,0.3,3000
45,-32.21,94,0.3,3000
46,-28.33,94,0.3,3000
47,-6.84,99,0.3,3000
48,-41.67,93,0.3,3000
49,-0.37,100,0.3,3000
50,-6.95,98,0.3,3000
51,-19.82,97,0.3,3000
52,-16.39,97,0.3,3000
53,-33.06,96,0.3,3000
54,-38.37,95,0.3,3000
55,-10.25,99,0.3,3000
56,-31.32,95,0.3,3000
57,-18.93,100,0.3,3000
58,-39.39,94,0.3,3000
59,-38.62,93,0.3,3000
60,-4.86,100,0.3,3000
61,3.64,100,0.3,3000
62,-29.64,97,0.3,3000
63,-31.17,97,0.3,3000
64,-28.33,95,0.3,3000
65,-20.91,98,0.3,3000
66,-21.76,97,0.3,3000
67,-72.57,87,0.3,3000
68,4.31,100,0.3,3000
69,4.04,100,0.3,3000
70,-22.23,97,0.3,3000
71,-14.83,99,0.3,3000
72,-24.37,99,0.3,3000
73,-22.94,98,0.3,3000
74,-18.39,97,0.3,3000
75,-35.0,96,0.3,3000
76,-76.0,89,0.3,3000
77,-0.15,100,0.3,3000
78,8.03,100,0.3,3000
79,-37.33,95,0.3,3000
80,-23.23,96,0.3,3000
81,-43.32,94,0.3,3000
82,-62.06,91,0.3,3000
83,1.73,100,0.3,3000
84,-1.65,100,0.3,3000
85,-20.0,97,0.3,3000
86,-47.93,93,0.3,3000
87,-30.61,95,0.3,3000
88,-25.18,95,0.3,3000
89,-36.46,96,0.3,3000
90,-17.57,99,0.3,3000
91,-34.4,97,0.3,3000
92,-19.17,98,0.3,3000
93,-15.28,98,0.3,3000
94,-23.89,99,0.3,3000
95,-39.99,96,0.3,3000
96,-19.46,98,0.3,3000
97,-33.59,97,0.3,3000
98,-31.5,97,0.3,3000
99,-65.25,90,0.3,3000
0,-394.04,2,0.4,30
1,-351.28,0,0.4,30
2,-322.03,0,0.4,30
3,-330.73,2,0.4,30
4,-308.78,12,0.4,30
5,-315.18,16,0.4,30
6,-318.7,0,0.4,30
7,-313.55,1,0.4,30
8,-283.82,1,0.4,30
9,-309.61,0,0.4,30
10,-288.64,0,0.4,30
11,-304.01,1,0.4,30
12,-329.41,0,0.4,30
13,-294.66,1,0.4,30
14,-321.5,3,0.4,30
15,-313.65,2,0.4,30
16,-324.82,0,0.4,30
17,-326.11,1,0.4,30
18,-310.93,1,0.4,30
19,-316.27,1,0.4,30
20,-335.62,0,0.4,30
21,-298.0,0,0.4,30
22,-296.65,0,0.4,30
23,-316.72,0,0.4,30
24,-308.58,1,0.4,30
25,-292.87,0,0.4,30
26,-271.9,0,0.4,30
27,-276.58,0,0.4,30
28,-283.24,0,0.4,30
29,-266.08,5,0.4,30
30,-275.41,0,0.4,30
31,-303.76,0,0.4,30
32,-308.69,1,0.4,30
33,-312.09,1,0.4,30
34,-311.16,8,0.4,30
35,-283.47,4,0.4,30
36,-306.41,1,0.4,30
37,-357.24,1,0.4,30
38,-323.47,0,0.4,30
39,-318.16,0,0.4,30
40,-322.74,1,0.4,30
41,-276.76,0,0.4,30
42,-274.69,0,0.4,30
43,-317.07,2,0.4,30
44,-309.08,1,0.4,30
45,-313.42,1,0.4,30
46,-306.51,2,0.4,30
47,-319.33,4,0.4,30
48,-283.24,0,0.4,30
49,-317.62,0,0.4,30
50,-330.17,2,0.4,30
51,-328.33,0,0.4,30
52,-324.14,1,0.4,30
53,-311.45,1,0.4,30
54,-303.13,0,0.4,30
55,-317.44,0,0.4,30
56,-351.62,1,0.4,30
57,-312.94,0,0.4,30
58,-294.67,0,0.4,30
59,-301.6,0,0.4,30
60,-335.99,1,0.4,30
61,-307.18,0,0.4,30
62,-310.15,0,0.4,30
63,-318.34,0,0.4,30
64,-269.2,0,0.4,30
65,-279.55,0,0.4,30
66,-286.65,1,0.4,30
67,-327.7,0,0.4,30
68,-267.6,4,0.4,30
69,-267.08,15,0.4,30
70,-269.64,13,0.4,30
71,-269.93,11,0.4,30
72,-292.02,12,0.4,30
73,-275.49,17,0.4,30
74,-279.64,17,0.4,30
75,-280.32,16,0.4,30
76,-295.62,17,0.4,30
77,-288.29,16,0.4,30
78,-273.12,32,0.4,30
79,-289.28,15,0.4,30
80,-242.61,29,0.4,30
81,-259.2,24,0.4,30
82,-266.96,29,0.4,30
83,-311.69,15,0.4,30
84,-307.16,20,0.4,30
85,-308.31,21,0.4,30
86,-330.02,14,0.4,30
87,-348.4,0,0.4,30
88,-321.13,0,0.4,30
89,-317.8,0,0.4,30
90,-323.14,5,0.4,30
91,-287.16,8,0.4,30
92,-277.13,15,0.4,30
93,-300.03,8,0.4,30
94,-303.98,6,0.4,30
95,-292.13,12,0.4,30
96,-280.72,17,0.4,30
97,-270.83,18,0.4,30
98,-284.1,17,0.4,30
99,-293.33,16,0.4,30
0,-371.33,5,0.4,100
1,-354.74,5,0.4,100
2,-323.56,6,0.4,100
3,-268.48,9,0.4,100
4,-244.79,9,0.4,100
5,-228.26,9,0.4,100
6,-200.95,8,0.4,100
7,-184.55,10,0.4,100
8,-166.03,16,0.4,100
9,-191.38,4,0.4,100
10,-159.79,15,0.4,100
11,-158.48,13,0.4,100
12,-168.26,12,0.4,100
13,-157.68,13,0.4,100
14,-160.93,14,0.4,100
15,-170.33,13,0.4,100
16,-125.21,22,0.4,100
17,-158.6,23,0.4,100
18,-136.26,31,0.4,100
19,-133.3,32,0.4,100
20,-140.7,34,0.4,100
21,-298.94,33,0.4,100
22,-247.75,36,0.4,100
23,-224.98,37,0.4,100
24,-185.32,40,0.4,100
25,-236.69,31,0.4,100
26,-188.85,38,0.4,100
27,-187.85,36,0.4,100
28,-182.05,34,0.4,100
29,-179.09,41,0.4,100
30,-169.55,46,0.4,100
31,-167.67,52,0.4,100
32,-151.63,58,0.4,100
33,-130.47,59,0.4,100
34,-147.65,58,0.4,100
35,-145.46,64,0.4,100
36,-236.8,44,0.4,100
37,-182.72,56,0.4,100
38,-143.23,68,0.4,100
39,-109.36,71,0.4,100
40,-140.03,65,0.4,100
41,-138.58,69,0.4,100
42,-170.22,63,0.4,100
43,-166.48,64,0.4,100
44,-169.71,63,0.4,100
45,-161.0,63,0.4,100
46,-132.45,71,0.4,100
47,-150.48,67,0.4,100
48,-126.6,73,0.4,100
49,-153.84,63,0.4,100
50,-134.78,71,0.4,100
51,-129.59,75,0.4,100
52,-130.3,72,0.4,100
53,-139.59,72,0.4,100
54,-88.67,87,0.4,100
55,-153.58,68,0.4,100
56,-147.26,70,0.4,100
57,-106.24,77,0.4,100
58,-140.02,70,0.4,100
59,-141.97,70,0.4,100
60,-136.82,70,0.4,100
61,-102.67,78,0.4,100
62,-94.0,82,0.4,100
63,-141.91,68,0.4,100
64,-98.18,82,0.4,100
65,-83.98,84,0.4,100
66,-116.33,76,0.4,100
67,-90.81,79,0.4,100
68,-75.87,88,0.4,100
69,-109.93,76,0.4,100
70,-111.78,78,0.4,100
71,-105.51,77,0.4,100
72,-102.08,80,0.4,100
73,-92.73,83,0.4,100
74,-82.0,82,0.4,100
75,-85.3,84,0.4,100
76,-97.25,80,0.4,100
77,-78.38,87,0.4,100
78,-115.61,76,0.4,100
79,-107.17,79,0.4,100
80,-99.61,81,0.4,100
81,-121.31,77,0.4,100
82,-111.45,76,0.4,100
83,-125.75,74,0.4,100
84,-88.69,80,0.4,100
85,-117.1,76,0.4,100
86,-123.18,72,0.4,100
87,-94.43,79,0.4,100
88,-112.15,78,0.4,100
89,-112.51,76,0.4,100
90,-149.33,66,0.4,100
91,-123.43,72,0.4,100
92,-79.75,83,0.4,100
93,-113.23,79,0.4,100
94,-129.36,70,0.4,100
95,-129.7,73,0.4,100
96,-96.79,84,0.4,100
97,-122.99,79,0.4,100
98,-116.68,77,0.4,100
99,-89.16,86,0.4,100
0,-356.45,4,0.4,300
1,-330.67,0,0.4,300
2,-296.45,2,0.4,300
3,-262.1,6,0.4,300
4,-233.53,5,0.4,300
5,-209.0,8,0.4,300
6,-169.93,12,0.4,300
7,-156.04,12,0.4,300
8,-136.73,8,0.4,300
9,-110.87,15,0.4,300
10,-106.95,10,0.4,300
11,-98.17,17,0.4,300
12,-321.59,22,0.4,300
13,-298.63,16,0.4,300
14,-273.89,18,0.4,300
15,-225.28,22,0.4,300
16,-161.22,39,0.4,300
17,-167.5,25,0.4,300
18,-110.92,46,0.4,300
19,-100.15,46,0.4,300
20,-75.08,62,0.4,300
21,-222.85,50,0.4,300
22,-192.9,62,0.4,300
23,-163.98,71,0.4,300
24,-141.21,74,0.4,300
25,-108.22,79,0.4,300
26,-75.69,86,0.4,300
27,-111.97,75,0.4,300
28,-86.87,81,0.4,300
29,-92.01,81,0.4,300
30,-85.06,81,0.4,300
31,-95.67,79,0.4,300
32,-105.16,77,0.4,300
33,-88.99,80,0.4,300
34,-76.52,82,0.4,300
35,-97.98,77,0.4,300
36,-87.62,79,0.4,300
37,-109.15,73,0.4,300
38,-107.05,74,0.4,300
39,-103.22,75,0.4,300
40,-90.99,77,0.4,300
41,-121.36,70,0.4,300
42,-122.58,71,0.4,300
43,-78.61,83,0.4,300
44,-78.14,82,0.4,300
45,-100.34,78,0.4,300
46,-113.81,72,0.4,300
47,-111.26,73,0.4,300
48,-82.84,80,0.4,300
49,-110.67,73,0.4,300
50,-117.66,74,0.4,300
51,-88.14,80,0.4,300
52,-108.63,73,0.4,300
53,-106.14,74,0.4,300
54,-95.36,77,0.4,300
55,-89.79,78,0.4,300
56,-140.34,66,0.4,300
57,-91.54,77,0.4,300
58,-54.4,86,0.4,300
59,-106.86,75,0.4,300
60,-81.82,81,0.4,300
61,-98.63,77,0.4,300
62,-101.69,74,0.4,300
63,-80.92,83,0.4,300
64,-107.77,74,0.4,300
65,-76.17,81,0.4,300
66,-78.06,81,0.4,300
67,-110.17,73,0.4,300
68,-93.83,77,0.4,300
69,-77.13,80,0.4,300
70,-77.82,81,0.4,300
71,-89.18,79,0.4,300
72,-96.68,76,0.4,300
73,-76.21,83,0.4,300
74,-77.11,81,0.4,300
75,-99.78,76,0.4,300
76,-135.81,66,0.4,300
77,-84.18,81,0.4,300
78,-92.87,79,0.4,300
79,-70.0,84,0.4,300
80,-99.03,76,0.4,300
81,-85.82,79,0.4,300
82,-104.98,73,0.4,300
83,-96.13,76,0.4,300
84,-74.29,82,0.4,300
85,-89.96,78,0.4,300
86,-112.73,74,0.4,300
87,-107.1,73,0.4,300
88,-106.58,74,0.4,300
89,-124.39,71,0.4,300
90,-69.26,83,0.4,300
91,-70.84,83,0.4,300
92,-89.89,78,0.4,300
93,-85.86,81,0.4,300
94,-140.13,71,0.4,300
95,-104.58,75,0.4,300
96,-85.55,79,0.4,300
97,-91.34,79,0.4,300
98,-59.26,87,0.4,300
99,-81.13,82,0.4,300
0,-359.02,0,0.4,1000
1,-327.87,3,0.4,1000
2,-297.1,6,0.4,1000
3,-265.36,2,0.4,1000
4,-239.39,8,0.4,1000
5,-220.59,10,0.4,1000
6,-190.02,15,0.4,1000
7,-154.26,17,0.4,1000
8,-137.75,20,0.4,1000
9,-119.8,28,0.4,1000
10,-94.59,42,0.4,1000
11,-81.23,56,0.4,1000
12,-148.9,68,0.4,1000
13,-83.25,86,0.4,1000
14,-86.55,83,0.4,1000
15,-33.02,96,0.4,1000
16,-28.2,96,0.4,1000
17,-17.77,97,0.4,1000
18,-12.08,99,0.4,1000
19,-17.75,97,0.4,1000
20,-14.34,97,0.4,1000
21,-1.89,99,0.4,1000
22,-24.05,98,0.4,1000
23,-17.77,98,0.4,1000
24,-29.58,99,0.4,1000
25,-13.28,100,0.4,1000
26,-47.54,95,0.4,1000
27,-62.61,90,0.4,1000
28,-59.96,93,0.4,1000
